Trailer_id,Title,ReleaseYear,Studio,OpeningTheaters,ViewCount,LikeCount,DislikeCount,LikeDislikeRatio,CommentCount,positiveWordsBL,negativeWordsBL,netSentimentBL,scoreAbsoluteAFINN,budget,OpeningWeekendGross,genre,mpaaRating,TotalGross
sGbxmsDFVnE,Star Wars: The Force Awakens,2015,BV,"4,134",102234471,714560,22603,31.61,125383,49328,39503,9825,57170,245000000,"$247,966,675 ",Sci-Fi,PG-13,"$936,662,225 "
xjDjIWPwcPU,Black Panther,2018,BV,"4,020",41069175,425608,16112,26.42,60542,29573,20822,8751,31544,200000000,"$202,003,951 ",Action,PG-13,"$700,059,566 "
6ZfuNTqbHE8,Avengers: Infinity War,2018,BV,"4,474",211464663,3375416,81808,41.26,460473,102528,67284,35244,147384,300000000,"$257,698,183 ",Action,PG-13,"$678,815,482 "
RFinNxS5KN4,Jurassic World,2015,Uni.,"4,274",87448362,327388,16905,19.37,54777,34653,30347,4306,17127,150000000,"$208,806,270 ",Action,PG-13,"$652,270,625 "
eOrNdBpGMv8,Marvel's The Avengers,2012,BV,"4,349",29538513,134450,3466,38.79,36103,21339,16004,5335,19760,220000000,"$207,438,708 ",Action,PG-13,"$623,357,910 "
Q0CbN8sfihY,Star Wars: The Last Jedi,2017,BV,"4,232",51544459,759510,35667,21.29,94078,59274,53934,5340,28836,317000000,"$220,009,584 ",Sci-Fi,PG-13,"$620,181,382 "
ZJDMWVZta3M,Incredibles 2,2018,BV,"4,410",87403402,524451,35828,14.64,43506,13520,5754,7766,26457,200000000,"$182,687,905 ",Animation,PG,"$607,498,593 "
Wji-BZ0oCwg,Rogue One: A Star Wars Story,2016,BV,"4,157",44948778,403736,21442,18.83,97599,31098,14058,17040,58788,200000000,"$155,081,681 ",Sci-Fi,PG-13,"$532,177,324 "
OvW_L8sTu5E,Beauty and the Beast (2017),2017,BV,"4,210",36828369,319259,11219,28.46,26884,15797,7963,7834,20424,160000000,"$174,750,616 ",Fantasy,PG,"$504,014,165 "
3JNLwlcPBPI,Finding Dory,2016,BV,"4,305",30957369,195427,5480,35.66,15393,5140,3230,1910,7039,200000000,"$135,060,273 ",Animation,PG,"$486,295,561 "
tmeOjFno6Do,Avengers: Age of Ultron,2015,BV,"4,276",84445194,570438,13421,42.5,80628,42814,31520,11294,47171,250000000,"$191,271,109 ",Action,PG-13,"$459,005,868 "
GokKUqLcvD8,The Dark Knight Rises,2012,WB,"4,404",36580147,95770,3260,29.38,56828,41039,52010,-10971,15515,250000000,"$160,887,295 ",Comedy,PG-13,"$448,139,099 "
jyPnQw_Lqds,The Hunger Games: Catching Fire,2013,LGF,"4,163",32289126,188768,4459,42.33415564,45124,26320,18916,7404,18220,130000000,"$158,074,286 ",Action,PG-13,"$424,668,047 "
vn9mMeWcgoM,Jurassic World: Fallen Kingdom,2018,Uni.,"4,475",60700357,629763,33753,18.66,73640,30700,32634,-1934,5766,170000000,"$148,024,610 ",Action,PG-13,"$416,769,345 "
1Q8fG0TtVAY,Wonder Woman,2017,WB,"4,165",26498260,226320,8847,25.58,26456,18367,11293,7074,16322,149000000,"$103,251,471 ",Action,PG-13,"$412,563,408 "
5EjG-1U3wqA,Iron Man 3,2013,BV,"4,253",62492923,188186,8721,21.58,31852,17522,15562,1960,6803,200000000,"$174,144,585 ",Action,PG-13,"$409,013,994 "
dKrVegVI0Us,Captain America: Civil War,2016,BV,"4,226",80334036,677184,15065,44.95,141047,64374,41887,22487,68862,250000000,"$179,139,142 ",Action,PG-13,"$408,084,349 "
qoUT7q2iTbQ,The Hunger Games,2012,LGF,"4,137",12723783,24805,798,31.0839599,13642,10711,7443,3268,8022,78000000,"$152,535,747 ",Action,PG-13,"$408,010,692 "
2QKg5SZ_35I,Jumanji: Welcome to the Jungle,2017,Sony,"3,765",30419716,165358,52413,3.15,23179,15529,12163,3366,14718,90000000,"$36,169,328 ",Action,PG-13,"$404,515,480 "
dW1BIid8Osg,Guardians of the Galaxy Vol. 2,2017,BV,"4,347",20894303,241395,3925,61.5,18680,8457,4394,4063,15913,200000000,"$146,510,104 ",Action,PG-13,"$389,813,101 "
i-80SGWfEjM,The Secret Life of Pets,2016,Uni.,"4,370",25355813,100799,3580,28.16,4956,2099,1269,830,4890,75000000,"$104,352,905 ",Animation,PG,"$368,384,330 "
AuzyODgWRp4,Despicable Me 2,2013,Uni.,"3,997",33436076,110271,6646,16.59,12938,4500,3490,1010,11503,76000000,"$83,517,315 ",Animation,PG,"$368,061,265 "
HcgJRQWxKnw,The Jungle Book (2016),2016,BV,"4,028",24951488,85990,4644,18.52,10675,6119,3722,2397,7360,175000000,"$103,261,464 ",Adventure,PG,"$364,001,123 "
FyKWUTwSYAs,Deadpool,2016,Fox,"3,558",42761024,563860,13571,41.54889102,37734,16074,7991,8083,34047,58000000,"$132,434,639 ",Action,R,"$363,070,709 "
_MC3XuMvsDI,Inside Out,2015,BV,"3,946",26407174,81034,5565,14.56136568,5886,3518,2601,917,5516,75000000,"$90,440,272 ",Animation,PG-13,"$356,461,711 "
Skpu5HaVkOc,Furious 7,2015,Uni.,"4,004",69936391,327870,10072,32.55,23248,11024,10238,786,808,190000000,"$147,187,040 ",Action,PG-13,"$353,007,020 "
jWM0ct-OLsM,Zootopia,2016,BV,"3,827",21296215,73699,4284,17.2,12199,5847,3978,1869,8684,150000000,"$75,063,401 ",Animation,PG,"$341,268,248 "
C_Tsj_wTJkQ,The Hunger Games: Mockingjay - Part 1,2014,LGF,"4,151",22164160,138518,3161,43.82,14819,6566,6001,565,3049,125000000,"$121,897,634 ",Action,PG-13,"$337,135,885 "
SvKmSNxFHyQ,Minions,2015,Uni.,"4,301",29380489,56370,5651,9.98,2244,805,626,179,1630,74000000,"$115,718,405 ",Animation,PG,"$336,045,770 "
DiTECkLZ8HM,Spider-Man: Homecoming,2017,Sony,"4,348",27828731,335593,20331,16.51,25611,13548,9040,4508,19910,175000000,"$117,027,503 ",Action,PG-13,"$334,201,140 "
b3isCLVghoI,Guardians of the Galaxy,2014,BV,"4,080",11665681,20144,989,20.36804853,3268,2228,1382,846,3432,170000000,"$94,320,883 ",Action,PG-13,"$333,176,600 "
0WWzgGyAH6Y,Batman v Superman: Dawn of Justice,2016,WB,"4,242",72596835,452824,18879,23.99,93947,44238,41610,2628,22338,250000000,"$166,007,347 ",Action,PG-13,"$330,360,194 "
FnCdOQsX5kc,It,2017,WB (NL),"4,103",51236512,459218,24340,18.87,65818,19384,27953,-8569,-9469,35000000,"$123,403,419 ",Horror,R,"$327,481,748 "
CmRih_VtVAs,Suicide Squad,2016,WB,"4,255",86131273,663259,20681,32.07,87994,26491,24695,1796,30532,175000000,"$133,682,248 ",Action,PG-13,"$325,100,054 "
D86RtevtfrA,Deadpool 2,2018,Fox,"4,349",44292960,621429,16387,37.92,31964,11146,6682,4464,19353,110000000,"$125,507,153 ",Action,R,"$318,490,675 "
ue80QwXMRHg,Thor: Ragnarok,2017,BV,"4,080",68653817,695468,29859,23.29,62918,35023,19932,15091,48801,180000000,"$122,744,989 ",Action,PG-13,"$315,058,289 "
G0k3kHtyoqc,The Hobbit: An Unexpected Journey,2012,WB (NL),"4,045",26272206,117785,2542,46.33556255,57610,34334,27638,6696,26213,180000000,"$84,617,303 ",Fantasy,PG-13,"$303,003,568 "
5xOSoONDpY4,The Twilight Saga: Breaking Dawn Part 2,2012,LG/S,"4,070",37766790,89386,13358,6.691570594,24815,16103,14371,1732,7003,120000000,"$141,067,634 ",Other,PG-13,"$292,324,737 "
T6DJcgm3wNY,Man of Steel,2013,WB,"4,207",43422866,160613,6676,24.06,60460,56342,39857,16485,59992,225000000,"$116,619,362 ",Action,PG-13,"$291,045,518 "
3PkkHsuMrho,The Hunger Games: Mockingjay - Part 2,2015,LGF,"4,175",12351513,38481,1209,31.83,3762,1996,1881,115,655,160000000,"$102,665,981 ",Action,PG-13,"$281,723,902 "
OiTiKOy59o4,Gravity,2013,WB,"3,575",16275469,34901,3825,9.12,13228,9943,9649,294,2969,100000000,"$55,785,112 ",Sci-Fi,PG-13,"$274,092,705 "
OrWjjOOYxhI,Sing,2016,Uni.,"4,022",11361201,38988,2144,18.18,3281,1370,809,561,2560,75000000,"$35,258,145 ",Animation,PG,"$270,395,425 "
xBzPioph8CI,Monsters University,2013,BV,"4,004",9407989,17586,2303,7.64,2582,1432,648,784,3120,200000000,"$82,429,469 ",Animation,G,"$268,492,764 "
6DBi41reeF0,Despicable Me 3,2017,Uni.,"4,529",35828373,117506,10152,11.57,12723,4346,3602,744,6439,80000000,"$72,434,025 ",Animation,PG,"$264,624,300 "
atCfTRMyjGU,The Amazing Spider-Man,2012,Sony,"4,318",32276192,36742,7842,4.685284366,30680,32580,25492,7088,24253,230000000,"$62,004,688 ",Action,PG-13,"$262,030,663 "
7SlILk2WMTI,Captain America: The Winter Soldier,2014,BV,"3,938",29119496,86418,3390,25.49,9750,7439,4356,3083,10315,170000000,"$95,023,721 ",Action,PG-13,"$259,766,572 "
fnaojlfdUbs,The Hobbit: The Desolation of Smaug,2013,WB (NL),"3,903",14170834,61227,1636,37.42,15195,10356,7448,2908,8647,217000000,"$73,645,197 ",Fantasy,PG-13,"$258,366,855 "
fZ_JOBCLF-I,The LEGO Movie,2014,WB,"3,775",32316383,105679,6924,15.26,14891,8161,4656,3505,15592,60000000,"$69,050,279 ",Animation,PG,"$257,760,692 "
ZSzeFFsKEt4,The Hobbit: The Battle of the Five Armies,2014,WB (NL),"3,875",26734541,116140,3115,37.28,16438,7727,6594,1133,4469,250000000,"$54,724,334 ",Fantasy,PG-13,"$255,119,788 "
LKFuXETZUsI,Moana,2016,BV,"3,875",34728486,147955,8011,18.47,14337,6799,4104,2695,10131,150000000,"$56,631,401 ",Animation,PG,"$248,757,044 "
ubGpDoyJvmI,Transformers: Age of Extinction,2014,Par.,"4,233",20645380,72335,4447,16.26602204,10254,6255,6222,33,-37,210000000,"$100,038,390 ",Sci-Fi,PG-13,"$245,439,076 "
w-XO4XiRop0,Maleficent,2014,BV,"3,948",18579341,51250,2656,19.3,6220,5700,4017,1683,5981,180000000,"$69,431,298 ",Fantasy,PG,"$241,410,378 "
dKi5XoeTN0k,Fast & Furious 6,2013,Uni.,"3,658",26736371,79864,3463,23.06,17035,10582,9002,1580,-3090,160000000,"$97,375,245 ",Action,PG-13,"$238,679,850 "
TEHWDA_6e3M,Brave,2012,BV,"4,164",18117433,42134,3359,12.54,12801,10279,4969,5310,16720,185000000,"$66,323,594 ",Animation,PG,"$237,283,207 "
DylgNj4YQVc,Oz The Great and Powerful,2013,BV,"3,912",6983180,12380,744,16.64,1433,1247,749,498,1750,215000000,"$79,110,453 ",Adventure,PG,"$234,911,825 "
ViuDsy7yb8M,Fantastic Beasts and Where To Find Them,2016,WB,"4,144",15909662,153178,2758,55.54,14009,5920,3421,2499,7203,180000000,"$74,403,387 ",Fantasy,PG-13,"$234,037,575 "
pK2zYHWDZKo,X-Men: Days of Future Past,2014,Fox,"3,996",35112780,132273,6304,20.98,29094,16809,12765,4044,16374,200000000,"$90,823,660 ",Action,PG-13,"$233,921,534 "
HSzx-zryEgM,Doctor Strange,2016,BV,"3,882",38448476,242853,7490,32.42,31185,14513,10206,4307,21335,165000000,"$85,058,311 ",Action,PG-13,"$232,641,920 "
3cxixDgHUYw,Justice League,2017,WB,"4,051",35177566,412495,26854,15.36,64758,44988,32634,12354,43812,300000000,"$93,842,239 ",Action,PG-13,"$229,024,295 "
diP-o_JxysA,Star Trek Into Darkness,2013,Par.,"3,868",13918047,34931,2832,12.33439266,10437,7405,6625,780,4639,190000000,"$70,165,559 ",Sci-Fi,PG-13,"$228,778,661 "
ej3ioOneTy8,The Martian,2015,Fox,"3,831",15596873,48298,1594,30.3,5222,2877,1626,1251,5041,108000000,"$54,308,575 ",Sci-Fi,PG-13,"$228,433,663 "
Div0iP65aZo,Logan,2017,Fox,"4,071",28710275,245551,4255,57.71,31802,15211,8837,6374,24531,97000000,"$88,411,916 ",Action,R,"$226,277,068 "
uisBaTkQAEs,The Fate of the Furious,2017,Uni.,"4,310",28040882,173136,8639,20.04,15460,7365,8586,-1221,-9246,250000000,"$98,786,705 ",Action,PG-13,"$226,008,385 "
z3biFxZIJOQ,Big Hero 6,2014,BV,"3,761",19721057,53391,3405,15.68,6955,4142,2973,1169,7687,165000000,"$56,215,889 ",Animation,PG,"$222,527,828 "
wb49-oV0F78,Mission: Impossible - Fallout,2018,Par.,"4,386",31454415,295450,7168,41.22,24223,11642,9734,1908,14866,178000000,"$61,236,534 ",Action,PG-13,"$220,150,420 "
9fbo_pQvU7M,Ted,2012,Uni.,"3,239",21521840,43263,2575,16.8,7271,3164,2977,187,4439,50000000,"$54,415,205 ",Comedy,R,"$218,815,487 "
UUkn-enk2RU,Ant-Man and the Wasp,2018,BV,"4,206",27797955,484565,11573,41.87,34518,14540,8009,6531,19203,130000000,"$75,812,205 ",Action,PG-13,"$216,519,940 "
PlkWVkpP59U,Madagascar 3: Europe's Most Wanted,2012,P/DW,"4,258",7103837,10303,1030,10,1402,554,245,309,1811,145000000,"$60,316,738 ",Animation,PG,"$216,391,482 "
1bHdzTUNw-4,Dr. Seuss' The Lorax,2012,Uni.,"3,729",6866530,12854,1314,9.78,2922,2161,1528,633,2900,70000000,"$70,217,070 ",Animation,PG,"$214,030,500 "
jPEYpryMp2s,Solo: A Star Wars Story,2018,BV,"4,381",17515219,211260,26815,7.88,32684,15560,11125,4435,21211,300000000,"$84,420,489 ",Action,PG-13,"$213,767,512 "
zNCz4mQzfEI,Coco,2017,BV,"3,987",15091801,77505,7932,9.77,11593,5534,2619,2915,9364,175000000,"$50,802,605 ",Animation,PG,"$209,726,015 "
3sHMCRaS3ao,Dawn of the Planet of the Apes,2014,Fox,"3,967",11988844,33565,1730,19.4,3685,2831,1827,1004,3228,170000000,"$72,611,427 ",Sci-Fi,PG-13,"$208,545,589 "
u9Mv98Gr5pY,Venom (2018),2018,Sony,"4,250",73899617,1391877,50971,27.31,134115,62941,67832,-4891,85163,100000000,"$80,255,756 ",Action,PG-13,"$207,110,335 "
npvJ9FTgZbM,Thor: The Dark World,2013,BV,"3,841",18551749,68756,2621,26.23,12017,8457,6697,1760,7477,170000000,"$85,737,841 ",Action,PG-13,"$206,362,140 "
nbp3Ra3Yp74,The Amazing Spider-Man 2,2014,Sony,"4,324",37150324,128195,8999,14.25,24565,20796,15696,5100,22200,200000000,"$91,608,337 ",Action,PG-13,"$202,853,933 "
Md6Dvxdr0AQ,World War Z,2013,Par.,"3,607",12349908,35485,2261,15.69,11555,9155,10029,-874,367,190000000,"$66,411,834 ",Horror,PG-13,"$202,359,711 "
20DF6U1HcGQ,Cinderella (2015),2015,BV,"3,845",31848751,109273,7017,15.57,12590,9865,6837,3028,9979,100000000,"$67,877,361 ",Fantasy,PG,"$201,151,353 "
vIu85WQTPRc,Godzilla (2014),2014,WB,"3,952",37813287,147197,5595,26.31,38684,22750,23575,-825,5224,160000000,"$93,188,384 ",Sci-Fi,PG-13,"$200,676,069 "
LTDaET-JweU,Spectre,2015,Sony,"3,929",17707613,65822,2854,23.06306938,6074,3521,2355,1166,3976,245000000,"$70,403,148 ",Action,PG-13,"$200,074,609 "
gOW_azQbOjw,Mission: Impossible - Rogue Nation,2015,Par.,"3,956",13355765,31039,1223,25.38,2996,1734,1290,444,2000,150000000,"$55,520,089 ",Action,PG-13,"$195,042,377 "
v9S_dYuq0vE,22 Jump Street,2014,Sony,"3,306",8574506,26805,970,27.63402062,1688,691,655,36,658,50000000,"$57,071,445 ",Comedy,R,"$191,719,337 "
dwXFsrp6WBs,Teenage Mutant Ninja Turtles (2014),2014,Par.,"3,845",10726367,28675,3586,7.996374791,9256,7124,6747,377,1485,125000000,"$65,575,105 ",Action,PG-13,"$191,204,754 "
87E6N7ToCxs,Wreck-It Ralph,2012,BV,"3,752",9607338,23002,1703,13.50675279,7255,4753,2745,2008,7798,165000000,"$49,038,712 ",Animation,PG,"$189,422,889 "
F-eMt3SrfFU,Dunkirk,2017,WB,"3,720",39391887,250217,9610,26.04,31782,17967,14849,3118,6515,100000000,"$50,513,488 ",Action,PG-13,"$188,045,546 "
WR7cc5t7tv8,A Quiet Place,2018,Par.,"3,508",18500766,61937,2170,28.54,8691,4812,5721,-909,-603,17000000,"$50,203,562 ",Horror,PG-13,"$188,024,361 "
zSWdZVtXT7E,Interstellar,2014,Par.,"3,561",26060777,77717,3365,23.1,5910,4470,2927,1543,6171,165000000,"$47,510,360 ",Sci-Fi,PG-13,"$188,020,017 "
4fVCKy69zUY,The Croods,2013,Fox,"4,046",8854016,10989,1360,8.08,1021,800,333,467,1832,135000000,"$43,639,736 ",Animation,PG,"$187,168,425 "
TY-u5P9pRwA,Pitch Perfect 2,2015,Uni.,"3,473",10034236,41559,1093,38.02,1930,638,401,237,1403,29000000,"$69,216,890 ",Comedy,PG-13,"$184,296,230 "
nSbzyEJ8X9E,A Star is Born (2018),2018,WB,"3,686",20332391,164000,4500,36.44444444,17000,9478,4873,4605,13711,36000000,"$42,908,051 ",Drama,R,"$180,266,612 "
pWdKf3MneyI,Ant-Man,2015,BV,"3,856",24386042,109964,4337,25.35485359,11389,7393,4300,3093,13051,130000000,"$57,225,526 ",Action,PG-13,"$180,202,163 "
IyaFEBI_L24,MIB 3,2012,Sony,"4,248",17491074,68225,1281,53.26,12799,6758,4120,2638,8738,225000000,"$54,592,779 ",Sci-Fi,PG-13,"$179,020,854 "
MyqZf8LiWvM,Home (2015),2015,Fox,"3,708",13516271,29349,2342,12.53,3400,1629,956,673,3293,135000000,"$52,107,731 ",Animation,PG,"$177,397,510 "
68AqHwgk2s8,How to Train Your Dragon 2,2014,Fox,"4,253",9749570,45921,1173,39.15,10960,7218,2792,4426,9850,145000000,"$49,451,322 ",Animation,PG,"$177,002,924 "
sRfnevzM9kQ,Get Out,2017,Uni.,"2,781",15929928,53425,13230,4.04,20021,8939,14614,-5675,-11117,4500000,"$33,377,060 ",Horror,R,"$176,040,665 "
rGQUKzSDhrg,The LEGO Batman Movie,2017,WB,"4,088",15536445,63333,2838,22.32,6280,2622,2013,609,3813,80000000,"$53,003,468 ",Animation,PG,"$175,750,384 "
O2Bsw3lrhvs,The Boss Baby,2017,Fox,"3,773",30557537,162365,13635,11.91,12491,5394,3249,2145,5670,125000000,"$50,198,902 ",Animation,PG,"$175,003,033 "
AXCTMGYUg9A,The Greatest Showman,2017,Fox,"3,006",19467809,83238,2454,33.92,5261,4071,1492,2579,7533,84000000,"$8,805,843 ",Other,PG,"$174,340,174 "
KpFMVcZ4o7U,Pirates of the Caribbean: Dead Men Tell No Tales,2017,BV,"4,276",13902167,121269,3580,33.87,12204,4522,4492,30,558,230000000,"$62,983,253 ",Adventure,PG-13,"$172,558,876 "
ZQ-YX-5bAs0,Crazy Rich Asians,2018,WB,"3,384",20436455,154402,8395,18.39,17898,10174,7743,2431,8860,30000000,"$26,510,140 ",Comedy,PG-13,"$171,367,368 "
T3nqmGgnJe8,Hotel Transylvania 2,2015,Sony,"3,754",39593521,100650,6180,16.29,4266,1580,1130,450,2625,80000000,"$48,464,322 ",Animation,PG,"$169,700,110 "
YAbI4w95cTE,Kong: Skull Island,2017,WB,"3,846",16945323,88580,3478,25.47,19078,6947,5564,1383,5303,185000000,"$61,025,472 ",Action,PG-13,"$168,052,812 "
Ym3LB0lOJ0o,Gone Girl,2014,Fox,"3,014",14756674,20854,1452,14.36225895,4886,3307,3213,94,1094,61000000,"$37,513,109 ",Drama,R,"$167,767,189 "
Ku52zNnft8k,Hotel Transylvania 3: Summer Vacation,2018,Sony,"4,267",15386130,58958,4208,14.01,2683,1089,607,482,2186,80000000,"$44,076,225 ",Animation,PG,"$166,735,989 "
SfZWFDs0LxA,Fifty Shades of Grey,2015,Uni.,"3,646",90794801,239463,35699,6.71,32214,26233,25672,561,3242,40000000,"$85,171,450 ",Other,R,"$166,167,230 "
XwTf3xiBG28,The SpongeBob Movie: Sponge Out of Water,2015,Par.,"3,641",41199192,65188,8776,15.92,6541,3395,2258,1137,3983,74000000,"$55,365,012 ",Animation,PG,"$162,994,032 "
eUdM9vrCbow,Django Unchained,2012,Wein.,"3,010",15702905,42810,1919,22.31,15036,12911,15544,-2633,-6829,100000000,"$30,122,888 ",Action,R,"$162,805,434 "
F4gJsKZvqE4,Jason Bourne,2016,Uni.,"4,026",14974979,50745,2286,22.2,6744,2840,2879,-39,798,120000000,"$59,215,365 ",Action,PG-13,"$162,434,410 "
hzixp8s4pyg,Ice Age: Continental Drift,2012,Fox,"3,881",10405427,10993,1700,6.47,995,482,317,165,904,95000000,"$46,629,259 ",Animation,PG,"$161,321,843 "
OrlLcb7zYmw,Straight Outta Compton,2015,Uni.,"2,757",10538878,96048,2119,45.32704106,10662,4196,4607,-411,-1528,28000000,"$60,200,180 ",Drama,R,"$161,197,785 "
c-KKx0lcn2A,The Heat,2013,Fox,"3,181",3090084,9633,356,27.06,1418,768,594,174,1441,43000000,"$39,115,043 ",Comedy,R,"$159,582,188 "
XRVD32rnzOw,Star Trek Beyond,2016,Par.,"3,928",18657609,67350,26870,2.51,20611,15508,16008,-500,-2830,185000000,"$59,253,211 ",Sci-Fi,PG-13,"$158,848,340 "
COvnHv42T-A,X-Men: Apocalypse,2016,Fox,"4,150",54045670,279773,18217,15.36,40448,16988,15621,1367,19908,178000000,"$65,769,562 ",Action,PG-13,"$155,442,489 "
jFbHYUqeQjA,Snow White and the Huntsman,2012,Uni.,"3,773",11058927,15634,1157,13.51253241,7734,7414,5415,1999,5101,170000000,"$56,217,700 ",Adventure,PG-13,"$155,332,381 "
23VflsU3kZE,San Andreas,2015,WB (NL),"3,777",24516451,64769,4056,15.97,7639,3382,3799,-417,1045,19000000,"$54,588,173 ",Animation,R,"$155,190,832 "
xyjm5VQ11TQ,Trolls,2016,Fox,"4,060",26797813,36820,7653,4.81,1026,464,171,293,1060,125000000,"$46,581,142 ",Animation,PG,"$153,707,064 "
hEJnMQG9ev8,Mad Max: Fury Road,2015,WB,"3,702",28808161,96911,5185,18.69,12864,8465,8110,355,2911,150000000,"$45,428,128 ",Sci-Fi,R,"$153,636,354 "
E4K7JgPJ8-s,Cars 3,2017,BV,"4,256",27084539,213712,13585,15.73,43616,13926,13782,144,11911,175000000,"$53,688,680 ",Animation,G,"$152,901,115 "
sutgWjz10sM,Divergent,2014,LG/S,"3,936",33947846,103582,4135,25.05,13926,12900,8884,4016,13805,85000000,"$54,607,747 ",Action,PG-13,"$150,947,895 "
0Vsy5KzsieQ,We're the Millers,2013,WB (NL),"3,260",16245630,37367,1959,19.07,5253,2976,1940,1036,6163,37000000,"$26,419,396 ",Comedy,R,"$150,394,119 "
OeknNwE4e1E,Daddy's Home,2015,Par.,"3,271",5559919,11480,538,21.34,825,348,366,-18,617,69000000,"$38,740,203 ",Comedy,PG-13,"$150,357,137 "
kL5c2szf3E4,Neighbors,2014,Uni.,"3,279",16640008,47927,1648,29.08,2883,1256,1238,18,2201,18000000,"$49,033,915 ",Comedy,R,"$150,157,400 "
IuEFm84s4oI,Les Miserables (2012),2012,Uni.,"2,814",7529875,21169,810,26.13,4548,4892,2728,2164,6387,61000000,"$27,281,735 ",Other,PG-13,"$148,809,770 "
q4RK3jY7AVk,Hotel Transylvania,2012,Sony,"3,349",4190058,10766,588,18.31,1738,1025,641,384,1938,85000000,"$42,522,194 ",Animation,PG,"$148,313,048 "
UEP1Mk6Un98,War for the Planet of the Apes,2017,Fox,"4,022",15801288,87656,3675,23.85,7338,3819,2991,828,3001,150000000,"$56,262,929 ",Sci-Fi,PG-13,"$146,880,162 "
rARN6agiW7o,The Great Gatsby (2013),2013,WB,"3,535",18411463,48790,2312,21.1,15110,13330,7665,5665,17423,105000000,"$50,085,185 ",Drama,PG-13,"$144,840,419 "
10r9ozshGVE,Kung Fu Panda 3,2016,Fox,"3,955",24755731,90316,4447,20.31,1761,819,465,354,1920,145000000,"$41,282,042 ",Animation,PG,"$143,528,619 "
udm5jUA-2bs,The Meg,2018,WB,"4,118",37911627,251079,11439,21.95,25813,8297,11715,-3418,1259,130000000,"$45,402,195 ",Sci-Fi,PG-13,"$142,598,364 "
vFZ2eQ0PpW4,Taken 2,2012,Fox,"3,661",4270765,15188,546,27.82,5546,2591,3043,-452,-1498,45000000,"$49,514,769 ",Action,PG-13,"$139,854,287 "
MFWF9dU5Zc0,Ocean's 8,2018,WB,"4,145",17608727,125377,63338,1.98,41430,25678,29166,-3488,-6595,70000000,"$41,607,378 ",Action,PG-13,"$139,377,762 "
RLoKtb4c4W0,21 Jump Street,2012,Sony,"3,121",2525087,9956,642,24.74,143,58,45,13,52,42000000,"$36,302,612 ",Comedy,R,"$138,447,667 "
84TouqfIsiI,Split,2017,Uni.,"3,038",24203248,99759,6474,15.41,15321,8146,9399,-1253,4642,9000000,"$40,010,975 ",Horror,PG-13,"$138,291,365 "
k10ETZ41q5o,The Conjuring,2013,WB (NL),"2,903",26809142,53656,3992,13.44,13630,7318,10438,-3120,-1531,20000000,"$41,855,326 ",Horror,R,"$137,400,141 "
cSp1dM2Vj48,Ready Player One,2018,WB,"4,234",27412416,252841,13911,18.18,47646,20549,14320,6229,14700,175000000,"$41,764,050 ",Sci-Fi,PG-13,"$137,018,455 "
w918Eh3fij0,Argo,2012,WB,"3,232",8407681,11416,1624,7.03,7026,6095,8002,-1907,-2806,44500000,"$19,458,109 ",Drama,R,"$136,025,503 "
5klp6rkHIks,Ride Along,2014,Uni.,"2,663",11018282,34320,1200,28.6,2076,903,1063,-160,1763,25000000,"$41,516,170 ",Comedy,PG-13,"$134,938,200 "
uO12W35DpsQ,Identity Thief,2013,Uni.,"3,141",4595894,11172,554,20.17,1060,615,586,29,1076,35000000,"$34,551,025 ",Comedy,R,"$134,506,920 "
e01NVCveGkg,Grown Ups 2,2013,Sony,"3,491",5453023,6018,469,12.83,1407,836,784,52,1290,80000000,"$41,508,572 ",Comedy,PG-13,"$133,668,525 "
WEbzZP-_Ssc,The Wolverine,2013,Fox,"3,924",15942660,49578,2883,17.19667014,8518,5071,4578,493,1797,120000000,"$53,113,752 ",Action,PG-13,"$132,556,852 "
Ob7fPOzbmzE,Wonder,2017,LGF,"3,096",11071791,161482,3516,45.93,16581,8367,5213,3154,8855,20000000,"$27,547,866 ",Drama,PG,"$132,422,809 "
leJuOObuCxM,Rio 2,2014,Fox,"3,948",4819231,11730,964,12.17,977,447,275,172,1034,103000000,"$39,327,869 ",Animation,G,"$131,538,435 "
suZcGoRLXkU,The Divergent Series: Insurgent,2015,LG/S,"3,875",14253518,70200,2526,27.79,7351,5884,5097,787,3579,110000000,"$52,263,680 ",Action,PG-13,"$130,179,072 "
N1FNL_iIp5c,The Peanuts Movie,2015,Fox,"3,897",8835328,30952,2063,15.00339312,3241,2944,1213,1731,4892,99000000,"$44,213,073 ",Animation,G,"$130,178,411 "
AntcyqJ6brc,Transformers: The Last Knight,2017,Par.,"4,069",18664829,121935,10112,12.06,33241,9859,14434,-4575,-8465,217000000,"$44,680,073 ",Sci-Fi,PG-13,"$130,168,683 "
w3ugHP-yZXw,Ghostbusters (2016),2016,Sony,"3,963",44991603,304889,1101616,0.28,281267,160790,213196,-52406,9633,144000000,"$46,018,755 ",Comedy,PG-13,"$128,350,574 "
kl8F-8tR8to,Kingsman: The Secret Service,2015,Fox,"3,204",17093896,50866,1812,28.07174393,3134,2378,978,1400,4560,81000000,"$36,206,331 ",Action,R,"$128,261,724 "
2Byk9Is3TjY,Into the Woods,2014,BV,"2,440",12278833,37268,2259,16.5,3343,2669,1911,758,3268,50000000,"$31,051,923 ",Other,PG,"$128,002,372 "
